ID_REF,GSM1110879,GSM1110880,GSM1110881,GSM1110882
232401_at,20.5703,20.8854,20.9672,21.0782
232402_at,21.1718,21.2525,21.2472,21.3202
232403_at,22.6838,22.0676,22.5312,21.9459
232404_at,20.5514,20.9285,20.4047,20.4161
232405_at,22.7381,22.5532,22.2231,22.4819
232406_at,25.6609,23.9879,25.6693,24.3365
232407_at,21.3796,21.6114,21.6593,21.2368
232408_at,22.4302,22.3221,22.5478,22.1457
232409_x_at,20.9054,20.7777,19.8361,20.2012
232410_at,21.5628,20.973,21.5593,21.1019
232411_at,20.0346,20.2361,19.9767,19.8143
232412_at,21.3227,20.7047,21.4296,20.6776
232413_at,23.1122,23.2071,23.5399,23.3427
232414_at,20.3926,20.4052,20.3416,20.3567
232415_at,20.467,20.736,20.5174,20.7041
232416_at,22.0815,22.2167,22.2605,22.082
232417_x_at,22.3968,22.599,23.1418,22.6531
232418_at,21.609,20.7862,21.5871,21.2459
232419_at,21.5442,21.5299,21.6014,21.4525
232420_x_at,25.7718,25.3093,25.8055,25.3955
232421_at,22.6393,22.6887,23.0348,22.6371
232422_at,22.5922,22.6383,22.0963,22.2825
232423_at,22.4908,22.0445,22.5465,21.8521
232424_at,19.8675,20.5389,19.8529,20.4242
232425_at,21.6027,21.6679,21.5642,21.6953
232426_at,23.0648,22.5886,22.51,21.7804
232427_at,21.3676,21.0623,20.8423,21.0376
232428_at,21.3764,20.883,20.5445,20.8681
232429_at,21.5012,21.2387,21.8902,20.9652
232430_at,21.2064,21.2423,21.2198,21.612
232431_at,22.9119,22.3197,22.126,22.5196
232432_s_at,25.2099,25.3597,25.161,25.2472
232433_at,21.1183,20.2812,21.2402,20.7005
232434_at,21.0279,21.1225,21.2243,21.2458
232435_at,21.305,21.3218,21.0357,21.3394
232436_at,23.9134,23.6305,23.6375,23.5561
232437_at,22.495,23.3983,22.841,23.6125
232438_at,22.3578,22.2976,22.0519,22.2455
232439_at,20.4468,21.1131,20.501,21.0374
232440_at,21.398,21.5424,21.203,21.5936
232441_at,24.4947,23.8645,24.087,23.953
232442_at,21.2723,21.4639,21.7371,21.395
232443_at,20.427,20.6147,20.8029,21.3153
232444_at,20.7528,19.7859,20.1972,20.4398
232445_at,20.8235,19.7844,20.9405,20.3517
232446_at,20.8448,20.5462,20.8343,21.1782
232447_at,22.723,22.907,22.8486,22.9767
232448_at,20.4568,20.3238,20.8597,20.4964
232449_at,21.5468,21.6336,21.7793,21.728
232450_at,20.4846,19.9472,19.9698,20.171
232451_at,20.8175,20.9667,21.0083,21.2813
232452_at,19.9734,20.5886,19.8677,20.4215
232453_at,20.8781,21.4046,21.1552,21.6116
232454_at,21.9102,21.7931,21.9237,21.9705
232455_x_at,27.0178,26.3829,27.1131,26.3791
232456_at,21.8063,21.5512,22.6248,22.2225
232457_at,21.4282,21.5128,21.5336,21.3212
232458_at,20.3383,20.408,20.1862,20.3491
232459_at,20.5341,20.916,20.3926,20.3491
232460_at,21.8115,21.6469,21.7192,21.9074
232461_at,21.3189,20.9129,21.1074,20.564
232462_s_at,21.6613,21.2319,21.215,21.1196
232463_at,20.9258,21.1951,20.9039,21.63
232464_at,20.7072,20.7003,20.9548,21.0268
232465_at,22.1832,21.8084,22.3045,21.5908
232466_at,23.2233,22.1744,23.2584,22.1622
232467_at,21.6429,21.4633,21.4903,21.6994
232468_at,20.402,20.1877,20.5835,20.1762
232469_x_at,26.3627,25.8868,26.5083,26.0582
232470_at,21.554,21.2548,21.0856,20.2972
232471_at,23.295,22.8361,23.4,23.0456
232472_at,22.729,21.9566,22.6808,21.8723
232473_at,20.5601,20.8991,20.7278,21.1218
232474_at,21.6798,21.6465,21.8585,21.4301
232475_at,22.1666,21.9774,22.2929,21.8073
232476_at,23.1818,23.0655,22.5775,23.2386
232477_at,21.3344,21.2666,21.5328,21.5497
232478_at,20.9819,21.2295,21.2337,21.4626
232479_at,20.637,20.476,21.0187,20.4172
232480_at,22.479,22.4758,22.8714,22.6354
232481_s_at,23.3956,23.0108,23.3558,23.1243
232482_at,21.2448,20.8319,20.9979,20.2121
232483_at,23.7425,22.8422,23.9349,22.826
232484_at,21.0972,20.9611,20.8665,20.6504
232485_at,22.9873,22.906,23.2777,22.7234
232486_at,24.2716,24.4563,24.5906,24.223
232487_at,21.1982,21.276,21.2982,21.199
232488_at,22.6664,22.4769,22.8577,22.6785
232489_at,22.4578,23.4582,22.197,23.6036
232490_s_at,21.4573,21.1537,21.5328,21.4211
232491_at,21.8699,21.9628,22.153,21.8323
232492_at,21.0449,20.6551,21.0912,20.7487
232493_at,23.1788,23.385,23.2828,23.3439
232494_at,21.4258,21.4117,21.0335,21.1154
232495_x_at,23.8294,24.5251,23.6098,24.6439
232496_at,20.9838,20.6236,20.9986,20.4397
232497_at,20.7354,20.5691,20.8402,20.4718
232498_at,21.006,20.9517,21.2019,20.8705
232499_at,21.1756,21.1272,21.5988,21.7005
232500_at,22.4131,22.6965,22.3515,22.7054
232501_at,22.0538,21.7956,21.613,21.8903
232502_at,20.655,21.0211,20.8526,20.97
232503_at,20.9371,21.7321,21.1634,21.474
232504_at,21.6039,22.2688,21.3048,22.2464
232505_at,22.9209,22.9794,23.0934,22.7842
232506_s_at,21.6817,21.8332,21.7728,21.7235
232507_at,20.5382,20.7061,20.4425,20.8866
232508_at,22.4001,21.5509,22.4317,21.89
232509_at,24.0078,23.4876,23.7285,23.3049
232510_s_at,26.0656,26.0355,26.0378,26.1085
232511_at,24.0082,23.7538,23.8824,23.607
232512_at,21.2433,21.2133,21.045,20.8568
232513_x_at,21.3492,21.3022,21.3147,21.2792
232514_at,19.8687,21.1724,20.5872,20.9428
232515_at,25.364,25.0015,24.9499,24.9636
232516_x_at,25.78,25.2401,25.8359,25.2942
232517_s_at,22.5573,22.6164,22.7785,22.5769
232518_at,21.9559,21.4421,21.3856,21.1889
232519_at,20.6351,21.4763,20.8847,21.634
232520_s_at,27.7661,27.7441,27.5038,27.7773
232521_at,22.9747,22.707,23.0761,22.7982
232522_at,22.1978,22.3,22.3631,22.3445
232523_at,20.2329,20.4749,20.6116,20.776
232524_x_at,25.1401,25.1582,24.9664,25.1386
232525_at,22.6605,22.5776,22.8286,22.7339
232526_at,22.4565,22.2614,22.4391,22.0474
232527_at,23.2929,22.9773,22.8846,23.1128
232528_at,23.6991,23.7169,23.9143,24.0116
232529_at,22.7906,23.0382,22.8191,23.1137
232530_at,22.5671,21.6012,22.9089,21.6554
232531_at,21.79,21.7553,21.8939,21.9802
232532_at,21.3995,21.2912,21.3666,21.2049
232533_at,22.4735,22.6118,22.7753,22.8167
232534_at,21.436,20.91,21.2574,21.1174
232535_at,23.5163,21.7124,23.9335,21.3188
232536_at,21.9503,21.7175,21.9681,21.7158
232537_x_at,23.2788,22.8158,23.2967,22.8172
232538_at,21.8466,22.2254,21.9462,22.4351
232539_at,21.3194,21.2737,21.4938,21.4684
232540_x_at,22.5413,22.9927,22.4997,23.0582
232541_at,24.7289,25.0607,24.6325,25.4235
232542_at,20.0123,20.3598,20.9505,20.7934
232543_x_at,21.3398,20.8483,20.9814,20.7946
232544_at,19.8673,19.7837,19.7045,19.8139
232545_at,20.8496,20.8077,20.7506,20.63
232546_at,20.7771,20.4488,20.8403,20.5219
232547_at,20.7892,20.9945,21.0577,20.8452
232548_at,21.2256,21.2904,21.5093,21.196
232549_at,20.3421,20.5523,20.5346,20.8615
232550_at,21.2091,21.2171,21.4289,21.3859
232551_at,22.3391,21.739,22.0083,22.1362
232552_at,21.2708,21.3617,21.2446,21.3038
232553_at,20.72,20.6892,20.614,20.142
232554_at,22.4087,21.8981,22.0126,21.7932
232555_at,23.3405,22.8227,23.2086,22.7976
232556_at,20.2181,20.4733,19.8414,20.403
232557_at,21.3217,20.882,21.1759,20.6074
232558_at,22.2383,22.4443,22.5889,22.436
232559_at,21.0954,21.4968,21.302,21.3211
232560_at,22.205,22.1484,22.25,22.0993
232561_at,20.7024,20.811,20.6825,20.4513
232562_at,20.4868,20.9226,20.6958,20.2563
232563_at,22.5912,22.7951,22.2563,22.7715
232564_at,21.9347,22.1914,22.4186,22.2011
232565_at,21.5982,21.6267,21.36,21.5919
232566_at,20.739,20.9222,20.9331,20.9364
232567_at,21.2459,20.6388,20.9639,20.6352
232568_at,22.7098,23.2577,23.0291,23.5521
232569_at,23.7057,23.822,24.1658,23.719
232570_s_at,21.084,20.7222,21.2804,20.7438
232571_at,21.0064,21.7082,21.1239,21.95
232572_at,22.9635,23.1311,23.0949,23.212
232573_at,23.4479,21.2551,22.5632,21.1861
232574_at,20.2928,20.5625,20.5848,20.3464
232575_at,22.3399,22.6252,22.3937,22.5054
232576_at,21.4104,21.111,21.3535,21.0133
232577_at,20.8718,20.8879,20.7235,21.0071
232578_at,20.0019,20.2242,20.5103,20.2554
232579_at,22.5833,22.3947,22.861,22.3644
232580_x_at,26.6153,25.9556,26.4421,25.9133
232581_x_at,23.1692,23.1717,23.1528,23.1468
232582_at,21.1584,21.0633,21.5353,21.4054
232583_at,21.6673,21.7125,21.3396,21.9021
232584_at,21.3143,20.6135,21.1118,20.8626
232585_at,20.3235,20.6468,20.3428,20.1811
232586_x_at,21.2604,21.8376,21.583,22.1221
232587_at,22.6721,22.0961,22.6605,22.0157
232588_at,20.2728,20.8579,20.6759,21.1028
232589_at,22.0269,22.7862,22.0782,22.6943
232590_at,21.2132,21.0438,20.9548,20.8262
232591_s_at,23.4226,23.1388,22.834,22.9291
232592_at,23.1069,22.8342,23.2608,22.9457
232593_at,22.2263,21.8972,22.2005,21.7841
232594_at,25.2202,25.2466,25.3919,25.3679
232595_at,21.4903,21.1226,21.4657,21.2888
232596_at,21.8938,22.6669,21.9325,22.5895
232597_x_at,27.5701,27.2667,27.3433,27.2809
232598_at,20.6314,20.8201,20.9159,20.888
232599_at,21.4139,20.3345,21.3561,20.5695
232600_at,21.4492,21.7486,21.8992,21.6716
232601_at,22.5926,22.5616,22.1698,22.3065
232602_at,22.7608,22.6611,22.8851,22.5011
232603_at,20.1072,19.7854,20.0483,20.0849
232604_at,20.9584,21.0897,21.0503,20.9202
232605_s_at,20.502,20.4441,20.5407,20.765
232606_at,21.4851,20.7189,21.7534,20.8598
232607_at,20.6678,20.5403,20.5681,20.3012
232608_x_at,21.25,20.4262,20.3757,19.9375
232609_at,22.0999,22.3081,22.1353,22.156
232610_at,22.3138,21.8287,21.8479,21.7995
232611_at,22.3978,22.2095,22.2254,22.4616
232612_s_at,24.4142,24.9906,24.337,24.805
232613_at,22.5866,22.8834,22.7178,23.2143
232614_at,20.5662,20.5308,20.2743,20.3701
232615_at,23.9021,23.7988,23.097,23.8134
232616_at,20.626,20.6737,20.9532,20.8373
232617_at,22.2712,21.6064,22.0264,21.4109
232618_at,20.0241,20.0713,20.0339,20.2456
232619_at,22.1605,22.1197,22.2803,22.1109
232620_at,21.8561,22.0222,22.1095,21.93
232621_at,21.5533,21.5092,21.6148,21.6213
232622_at,21.7437,21.0451,21.5975,21.3266
232623_at,20.5741,20.4052,20.3957,20.4495
232624_at,21.1042,21.4379,21.4759,20.9336
232625_at,20.983,20.8815,21.2138,21.2811
232626_at,21.7479,21.5825,21.8056,21.7344
232627_at,23.9524,22.8804,23.7111,22.6084
232628_at,21.2772,21.7624,21.2336,21.9147
232629_at,20.0696,20.5381,19.8319,20.279
232630_at,21.1018,21.109,20.6346,21.4262
232631_at,20.9989,20.7976,20.9601,21.0446
232632_at,22.4205,22.293,22.4832,21.9004
232633_at,22.7819,22.7097,22.7022,22.8588
232634_at,21.0044,20.8766,20.5938,20.4317
232635_at,22.6967,23.2511,22.8619,23.2268
232636_at,22.7084,21.8882,22.6393,22.0496
232637_at,21.5764,21.5788,21.7602,21.5736
232638_at,19.8676,20.0957,19.7741,19.9026
232639_at,22.1304,22.1583,22.031,21.8705
232640_at,22.9613,22.8939,23.0614,22.6876
232641_at,21.4144,21.006,20.8708,21.0412
232642_at,20.4739,20.4308,20.7132,20.2452
232643_at,20.8894,21.0876,20.3046,20.2458
232644_x_at,26.7092,25.991,26.7871,26.0998
232645_at,22.9182,22.8873,22.8754,22.9389
232646_at,22.2582,22.2436,21.894,22.389
232647_at,21.5709,21.814,21.5467,21.4854
232648_at,23.553,22.7673,23.1755,23.0148
232649_at,22.8214,22.5383,23.0759,22.5446
232650_at,20.0307,19.7875,20.2409,19.8143
232651_at,20.3762,20.9079,20.8944,20.6847
232652_x_at,26.2997,26.1674,26.2521,26.0455
232653_at,23.742,23.8146,23.2792,23.76
232654_s_at,20.58,20.3372,20.7451,20.8099
232655_at,20.7319,20.7155,20.516,20.6702
232656_at,20.1661,20.2325,20.8548,20.3166
232657_at,20.0783,20.2424,20.119,20.4697
232658_at,22.8407,22.9705,23.2352,23.0301
232659_at,21.036,20.7697,20.9051,21.0708
232660_at,21.1475,21.6529,20.9573,21.3479
232661_s_at,23.7715,22.484,23.4151,22.7411
232662_x_at,23.8797,24.1548,24.3332,24.172
232663_s_at,22.4311,22.0423,22.3732,22.1401
232664_at,20.9407,20.7813,21.0476,20.9206
232665_x_at,27.8899,27.2044,27.9529,27.2428
232666_at,25.516,23.7837,22.5565,22.2701
232667_at,21.5388,22.0336,22.3936,22.7039
232668_at,21.5941,21.8729,21.3868,21.5494
232669_at,20.1945,20.2374,20.3257,20.4705
232670_at,21.3536,21.2248,20.8481,21.5842
232671_at,20.5408,20.2833,20.1534,20.7639
232672_x_at,20.6932,20.5222,19.9681,21.0329
232673_at,20.6035,20.44,20.856,20.382
232674_at,21.4974,21.5893,21.6553,21.4599
232675_s_at,23.3343,22.5546,23.1087,22.6995
232676_x_at,24.2309,23.9545,24.0093,24.0513
232677_at,20.7133,20.3865,21.2795,20.6646
232678_at,20.0844,19.8878,19.7052,19.8142
232679_at,21.276,20.9015,21.4914,21.4476
232680_at,23.149,23.4792,23.527,23.679
232681_at,24.2457,24.2938,24.4769,24.3423
232682_at,23.1257,22.7956,23.1585,22.8047
232683_s_at,21.4333,21.594,21.5309,21.6092
232684_at,21.9231,22.0536,22.3459,21.9872
232685_at,22.7568,22.4803,22.6887,22.4581
232686_at,21.2404,20.8568,21.1466,21.0059
232687_at,20.8443,20.5108,21.0139,20.2313
232688_at,20.9732,20.1282,21.1208,19.8788
232689_at,22.2652,21.7569,22.173,21.6713
232690_at,21.7527,21.6597,21.6071,22.0599
232691_at,21.2628,20.5582,21.559,20.7668
232692_at,20.8945,20.5561,21.3768,20.6956
232693_s_at,23.3669,23.4923,23.3762,23.4998
232694_at,22.1812,20.9492,21.5625,21.6037
232695_at,21.1039,20.8291,21.2552,21.0593
232696_at,21.0697,21.5984,21.2721,21.6536
232697_at,20.1122,20.2509,20.0114,20.3209
232698_at,21.5589,20.4227,19.9421,20.4473
232699_at,20.5827,20.1602,20.4227,20.5727
232700_at,22.2964,22.6194,22.506,22.436
232701_at,21.5327,21.3644,21.2634,21.5497
232702_at,22.4877,22.8238,22.8639,22.845
232703_at,21.6672,21.4241,21.755,21.4304
232704_s_at,23.125,21.3745,22.9104,21.5498
232705_at,22.644,21.5486,22.4365,20.9783
232706_s_at,25.4747,25.2205,25.2568,25.2577
232707_at,21.0756,20.9447,21.1032,21.0729
232708_at,22.2504,22.0592,22.4178,21.9446
232709_at,22.8319,23.3416,23.3113,23.3854
232710_at,22.6595,23.0696,22.5883,23.3347
232711_at,20.6252,20.669,20.6243,20.9602
232712_at,20.6788,21.0263,20.6424,20.9533
232713_at,21.4521,21.5544,21.6841,21.4375
232714_at,20.9078,20.4146,20.958,20.3971
232715_at,21.0294,20.8913,21.0498,20.91
232716_at,24.3785,24.2017,24.2865,24.5043
232717_at,20.2875,20.4127,20.8029,20.5638
232718_at,20.7918,20.8323,20.9092,20.8353
232719_at,20.5623,20.5439,20.5432,20.4254
232720_at,22.1933,21.9767,22.225,22.288
232721_at,20.9564,20.9979,20.992,20.9602
232722_at,22.9028,22.6562,23.0987,22.6897
232723_at,20.7073,20.7485,21.0456,20.9066
232724_at,20.0936,19.9421,19.8961,20.5227
232725_s_at,20.6298,20.3515,20.1538,20.2809
232726_at,22.3033,22.3486,22.478,22.2925
232727_at,22.6483,21.951,22.568,22.1182
232729_at,21.0986,20.5811,20.8858,21.0412
232730_at,22.583,22.1144,22.2378,21.8067
232731_x_at,22.879,22.1834,22.8109,22.295
232732_at,21.315,20.8816,21.0227,21.0201
232733_s_at,21.6362,21.1169,21.7359,21.4456
232734_at,21.5162,21.7949,21.1797,21.7208
232735_at,21.8092,21.9685,21.9971,22.0387
232736_s_at,21.0893,21.0241,21.4765,20.8142
232737_s_at,20.0022,20.3896,19.9816,20.1797
232738_at,20.3878,20.8146,20.0742,20.1924
232739_at,20.2544,20.3029,20.3271,20.4359
232740_at,21.581,22.0144,21.7918,22.0413
232741_at,20.5643,20.869,20.6999,20.7943
232742_at,21.873,22.0187,21.9752,22.3421
232743_at,20.3384,19.7843,20.1723,20.6108
232744_x_at,25.0628,24.2416,24.7244,24.1958
232745_x_at,20.2612,20.3709,20.5112,20.5865
232746_at,22.4064,22.3445,23.0691,21.9726
232747_at,20.1513,20.209,19.7046,20.1648
232748_at,21.0866,20.6124,21.168,20.7453
232749_at,21.7474,22.0865,21.4223,22.1345
232750_at,22.5691,22.6915,23.209,22.9141
232751_at,22.1592,21.5541,22.3138,21.1156
232752_at,26.7724,27.745,27.0637,27.9234
232753_at,23.1975,22.7498,23.1812,22.5671
232754_at,21.6022,21.6401,21.5956,21.624
232755_at,21.3947,21.86,21.7756,21.7647
232756_at,20.5709,20.5875,20.5038,20.5426
232757_at,21.1546,21.1775,20.6502,20.9025
232758_s_at,21.9301,21.8788,22.0877,22.0664
232759_at,22.2574,21.5091,22.1175,21.6122
232760_at,20.4617,20.1311,20.4716,20.3475
232761_at,24.1287,24.0453,24.1367,24.219
232762_at,22.8638,21.6264,21.9303,21.3814
232763_at,20.8426,20.7672,20.852,20.7221
232764_at,21.2047,19.935,20.4324,20.5315
232765_x_at,23.0424,23.0318,23.4654,23.0136
232766_at,22.4701,23.0034,22.6317,22.7946
232767_at,21.6895,21.0592,22.2345,21.3191
232768_at,24.1501,23.6351,24.3694,23.8854
232769_at,21.5451,21.7164,21.4359,21.7946
232770_at,21.0793,21.159,21.4194,20.8998
232771_at,19.8676,20.2404,20.3433,20.667
232772_at,20.9695,21.1631,20.6084,20.8491
232773_at,23.469,23.3161,23.5346,23.43
232774_x_at,22.7045,22.2253,22.4924,22.1294
232775_at,22.5527,22.1583,22.7951,22.2757
232776_at,20.3827,20.544,20.4232,20.5207
232777_s_at,20.9758,20.9662,20.6069,21.1334
232778_at,22.6354,22.4254,22.3673,22.5654
232779_at,21.4964,22.3372,21.9898,22.243
232780_s_at,21.8759,21.9014,21.5613,22.0856
232781_at,22.6641,22.7496,23.3374,22.8487
232782_at,20.838,20.8791,20.9934,20.6634
232783_at,21.8258,21.3894,21.6752,21.0916
232784_at,22.5204,22.7431,22.8108,23.1267
232785_at,21.2583,21.5364,21.5337,21.6335
232786_at,21.0165,20.6369,20.5641,20.7116
232787_at,26.0625,23.5693,23.3733,23.2955
232788_at,20.9466,20.6396,21.0225,21.0705
232789_at,21.4288,21.4246,21.5311,21.4571
232790_at,25.145,24.7724,25.0028,24.9348
232791_at,20.843,20.6665,20.3751,20.5777
232792_at,22.8558,21.3993,21.4653,21.1926
232793_at,21.7087,21.1856,21.6297,21.3618
232794_at,21.7326,22.2543,21.9303,22.2849
232795_at,21.6392,21.3044,21.289,21.1981
232796_at,21.2922,22.4004,22.2911,22.7024
232797_at,22.0195,22.2725,22.2814,22.6987
232798_at,22.3288,22.1936,22.4122,22.0435
232799_at,20.1953,20.4462,20.2713,20.5876
232800_at,23.6262,23.6571,23.6666,23.8685
232801_at,20.281,20.1726,20.4622,20.0341
232802_at,21.5853,21.9695,21.5882,21.6308
232803_at,20.6411,20.8542,20.7299,20.1892
232804_at,21.3243,20.4268,20.842,20.2082
232805_at,21.3041,21.5111,21.4922,21.4685
232806_s_at,20.8857,21.1886,21.3791,20.7032
232807_at,21.6289,21.8755,21.7021,21.7395
232808_at,22.5349,22.6126,22.7109,22.7166
232809_s_at,23.1301,22.7758,22.8226,22.7462
232810_at,22.2496,21.871,22.1991,21.8422
232811_x_at,23.2751,23.5236,23.5653,23.9063
232812_at,21.6919,21.9459,21.6571,21.623
232813_s_at,21.2809,21.0744,21.4014,21.6183
232814_x_at,26.7065,26.2102,26.7812,26.2127
232815_at,21.0481,21.7352,21.3048,21.3754
232816_s_at,21.9567,21.5116,22.4452,21.8165
232817_at,19.941,20.3896,19.7048,20.3903
232818_at,21.1169,21.4393,21.5959,21.6155
232819_s_at,22.7851,22.8056,23.249,23.1028
232820_s_at,21.0514,21.3364,21.1004,21.1216
232821_at,20.8712,20.7793,20.3338,20.9166
232822_x_at,24.1542,24.8475,24.1138,25.1101
232823_at,20.8557,21.1733,20.9017,20.6892
232824_at,21.3579,20.4391,21.2279,20.934
232825_s_at,23.2812,22.9132,22.8879,22.911
232826_at,21.8858,21.4194,21.8853,21.7127
232827_at,22.8093,22.1455,22.2078,22.0306
232828_at,21.0527,20.7095,20.7312,20.8989
232829_at,22.775,20.8463,20.2855,19.8151
232830_at,20.4558,20.4879,20.2577,20.5811
232831_at,21.3543,21.6658,21.4545,21.7015
232832_at,22.705,22.0332,20.8031,20.8693
232833_at,20.8217,21.4854,21.2045,21.3708
232834_at,23.1267,23.4485,23.2833,23.8273
232835_at,22.8571,22.545,22.8986,22.6367
232836_at,21.1999,21.5895,21.3386,21.5075
232837_at,21.8234,21.8206,21.7977,21.7071
232838_at,21.3493,21.4434,20.7641,21.0858
232839_at,20.4899,20.7533,20.5694,20.9436
232840_at,21.1236,20.7992,20.8412,20.8761
232841_at,20.913,20.6698,20.8289,20.6875
232842_at,21.6532,21.6087,21.7235,21.5898
232843_s_at,21.084,22.2458,21.1518,22.2103
232844_at,22.4118,22.3079,23.0362,22.385
232845_at,20.9896,20.6646,21.0222,20.6875
232846_s_at,20.5511,20.8808,20.942,20.5504
232847_at,20.093,20.186,19.7049,20.3277
232848_at,20.336,20.7013,20.6413,20.4613
232849_at,22.2862,22.1453,22.2446,22.1376
232850_at,20.6922,20.5849,20.0869,20.5284
232851_at,21.7947,21.6599,21.7646,21.886
232852_at,21.242,21.2702,21.0035,21.4038
232853_at,22.2866,22.6055,22.7616,22.7921
232854_at,19.9954,19.9293,20.2559,20.4428
232855_at,21.0426,20.9093,21.2821,20.9028
232856_at,20.33,20.0114,20.4884,19.8146
232857_at,22.8404,23.0564,22.9067,23.0734
232858_at,22.8631,21.7793,22.9254,21.5709
232859_s_at,22.7544,22.6236,22.7758,22.7995
232860_x_at,23.3777,23.4892,23.0548,23.1053
232861_at,23.4603,22.833,23.5747,22.9713
232862_at,21.1456,20.736,21.2023,20.8534
232863_at,19.8686,20.0617,19.7202,19.815
232864_s_at,21.6033,21.0063,21.2489,21.5708
232865_at,23.3019,22.7798,22.8857,23.0868
232866_at,21.7549,21.7885,21.8218,21.7491
232867_at,21.7577,21.3709,21.5365,21.4632
232868_at,20.1525,20.6378,20.4626,20.5159
232869_at,20.7728,20.8741,20.9122,20.7836
232870_at,21.6532,21.3982,21.8099,21.6218
232871_at,21.1806,20.9287,21.0756,20.7033
232872_at,22.2531,21.3633,22.1132,21.2409
232873_at,22.5049,22.0736,22.2534,21.9426
232874_at,20.33,21.0108,20.7601,21.1864
232875_at,21.3847,21.4882,21.5115,21.4098
232876_at,22.119,21.8979,22.2115,22.0748
232877_at,21.9492,21.1907,21.8645,21.4162
232878_at,20.3645,20.3016,20.1256,20.6299
232879_at,22.2701,21.4388,22.3712,21.6836
232880_at,22.5292,22.5901,22.5375,22.6168
232881_at,22.4241,22.0191,22.363,22.1516
232882_at,21.0161,21.3524,20.6506,21.1307
232883_at,21.5426,21.9713,21.2037,22.0229
232884_s_at,22.6074,21.4263,23.0676,22.0618
232885_at,20.9249,20.6332,20.7529,20.8878
232886_at,20.6584,21.1315,20.7724,20.6844
232887_at,21.1052,20.8491,21.1057,20.7096
232888_at,21.0782,20.8218,21.0212,20.3773
232889_at,26.2687,25.7371,26.5175,25.878
232890_at,24.7564,24.6287,24.6278,24.3084
232891_at,21.4187,21.3017,21.5198,21.4879
232892_at,22.6627,22.5849,22.6155,22.7786
232893_at,22.7088,23.0521,22.7319,22.8891
232894_at,23.6839,23.0167,23.7239,23.2765
232895_s_at,21.1848,21.4183,21.5947,21.5501
232896_at,21.9333,21.7817,21.5342,21.4267
232897_at,24.4628,24.0367,24.0248,23.9752
232898_at,21.2947,21.0272,21.117,21.0987
232899_at,25.6641,25.5939,25.6111,25.6345
232900_at,20.5748,20.8764,21.0344,20.7743
232901_at,20.9303,21.2217,20.8671,21.1021
232902_s_at,23.9035,23.855,24.3933,24.1268
232903_at,20.9528,20.8127,20.6201,20.162
232904_at,20.6282,20.4088,20.3585,20.4263
232905_at,21.5046,21.4022,22.275,21.2686
232906_at,22.7399,22.3109,22.4034,22.4025
232907_at,21.5006,21.2973,21.567,21.4915
232908_at,21.3764,21.409,21.1004,21.1477
232909_s_at,26.3251,26.1946,26.1753,26.2657
232910_at,20.5828,21.1034,20.9657,21.141
232911_at,23.3282,23.1742,23.6097,22.8878
232912_at,22.532,22.5749,22.4953,22.2914
232913_at,23.706,24.0596,24.0507,23.851
232914_s_at,24.2943,25.7936,24.9237,25.9029
232915_at,22.9697,22.8822,23.1059,22.8487
232916_at,22.3119,22.0915,22.2096,22.4864
232917_at,21.0858,21.0259,21.0199,20.1427
232918_at,22.3279,22.8209,22.494,22.5572
232919_at,22.5611,22.3114,22.6304,22.5188
232920_at,21.2258,21.4258,21.3394,21.0701
232921_at,22.3335,23.2527,23.3348,23.4271
232922_s_at,21.1871,20.9487,21.7346,21.3345
232923_at,22.4095,22.1747,22.6206,22.1799
232924_at,20.1474,20.085,20.1926,20.3498
232925_at,21.7245,23.1235,21.9034,23.0394
232926_x_at,21.9862,22.1051,21.9739,21.7739
232927_at,21.6111,20.7926,21.6579,21.1316
232928_at,21.5757,21.5702,21.3501,21.6296
232929_at,21.3766,21.6561,21.2102,21.4714
232930_at,21.5617,21.6366,21.4293,21.2396
232931_at,24.5908,24.4895,24.5968,24.5885
232932_at,21.7526,21.492,21.6438,21.6766
232933_at,20.7454,20.8135,20.7565,20.9687
232934_at,22.1198,20.6492,21.9372,20.4765
232935_at,21.7722,21.2964,21.456,21.5906
232936_at,20.2814,19.9747,19.7049,19.8744
232937_at,22.3521,21.7663,22.376,22.0768
232938_at,21.1788,21.2937,20.9657,21.8113
232939_at,21.3751,21.0487,21.2381,21.515
232940_s_at,23.1095,23.4795,23.0289,23.2092
232941_at,20.3566,20.4007,20.6215,20.4386
232942_at,20.9948,21.5568,21.4078,21.4161
232943_at,21.4699,21.068,21.0512,21.209
232944_at,22.056,21.7207,21.5283,22.0266
232945_at,20.1725,20.9967,20.3507,21.0379
232946_s_at,24.0669,24.153,24.0764,24.199
232947_at,20.9366,20.9203,21.0094,20.8873
232948_at,21.6409,20.8011,21.0974,21.0134
232949_at,22.2198,22.3997,22.1627,22.4675
232950_s_at,22.6926,22.4461,22.6229,22.6958
232951_at,22.4305,22.7085,22.7808,22.7289
232952_at,22.7971,21.5528,22.8101,21.3944
232953_at,21.4232,21.5933,21.2593,21.7366
232954_at,22.2335,22.5867,22.592,22.377
232955_at,20.2782,20.3945,20.6705,20.0155
232956_at,20.5931,20.494,20.6544,20.6559
232957_x_at,24.9321,24.1445,24.965,24.3832
232958_at,21.9916,21.9098,22.7083,22.566
232959_at,23.2587,23.6932,23.2962,23.5949
232960_at,19.8714,20.4143,20.0803,20.9566
232961_at,23.4325,22.1734,22.4139,21.6968
